Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Gender] Female share of employment in senior and middle management (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Total unemployment rate (female to male ratio),[Gender] Youth unemployment rate (female to male ratio),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,"[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)"
TTO,0.10821294035349113,-0.015884334816250352,-0.22359664054248435,0.2117176929981257,,0.14341309358541435,0.044444792613324756,0.385621553918977,0.01131589137022112,0.011460461333609548,-0.19056845350786625,0.34173955910092246,-0.7243940051124096,0.4796475996054935,-1.0755662076691401,1.6055477265668894,1.2326919998150856,-0.7007550303185296
TUN,-0.4831564570116719,-0.8786393694207334,-0.3431240265149822,-1.2066091013286544,,-1.369526801345976,-0.23152882052095994,-0.6678269222080586,0.14623370888876264,0.1463702333887942,-0.5138202886764847,-0.26149352961166134,-0.14507062995465334,-0.9418753646994279,-1.4370260679375788,1.3031605454636328,1.1067613488064736,-0.5675451237828738
TUR,-0.4348814041655361,-0.9265702046765381,-0.7913517239118486,-0.8914253692560367,,-2.156255546710299,-0.5741167540669684,-0.9551310520608862,-0.332724543302059,-0.3310028061910867,-0.2130194886952936,0.30913236511645786,0.6606108851654048,-0.8500082343531915,-0.49034548152024043,-0.03370909730866008,-0.19189848971983656,0.6979489883058577
TUV,,,,,,,,,-0.6565273053465593,-0.6527107241688314,-0.5930180650810545,-0.5169165491566292,,,,,,
TZA,-1.7141703045881338,-1.5976018982578024,-1.8372163511712036,-1.1750907281213925,,0.3509019934617192,0.34896740020977685,0.5771576404875292,-1.8707876630134312,-1.866898672665483,-0.7348849181239109,-1.386441722075668,1.8077478995506309,-1.5656048286291386,1.988236417463336,-0.7658043778744393,-0.8609050732030873,1.9116392478529454
UGA,-2.076233200934152,-1.7254174589399482,-1.807334504678079,-1.4272377137794867,,-0.5482165726689355,-0.8976720246381987,-1.7212753983350941,-2.3767294787079614,-2.3754047365657898,-0.769072945327787,-1.8755496318426272,1.7195065907517675,-1.55109949225868,1.0071310824490043,-1.1955124773369619,-1.2544383576049996,1.926440348579129
UKR,0.2771756253149665,0.4048418857624795,0.19474921036125778,0.5899381714852674,,0.921496468121558,-0.5550840910921901,-0.47629083563950647,0.15297959976468897,0.15674790816226927,-0.28333376196814763,0.2058762508323225,-0.5402382302278248,-0.2601245552878838,-0.08585468550555928,-0.4156718523864579,-0.45163045742509866,-1.1299869513778655
URY,0.25303809889189927,0.12258252258940756,0.37404028932000427,-0.07194766586723016,,0.10883161027269699,0.24428775384849638,0.28985351063470094,0.49702003443697057,0.49921117568696555,-0.27800366008911814,0.2167453154938105,-0.992954510152429,0.7504138785207164,-0.22355367989353586,0.093611821050606,0.54007341926772,-0.45283659315494773
USA,1.242676682237682,1.395412481049108,1.0613227586618663,1.5670077409103826,,0.5670362641662036,-0.4884697706804662,-0.7157109438501966,0.7668556694740528,0.7690307197973334,1.1718917298327494,1.2982172493118649,-1.065849504377577,1.113047287782176,0.26699898761363056,-0.2565207044373754,-0.3493118034806014,-1.1262866761963195
UZB,,,-0.19371479404936004,,,-0.15917488540086375,-0.32669213539485104,-0.23687072742881632,-0.1640772714038821,-0.16496000981547537,-0.6505723974919894,-0.7723395687015966,0.1580190828762258,-1.0385776071691504,0.05184430888241733,-0.2883509340271919,-0.4673717888011751,-0.3418283377085678
VCT,,,0.10510367088188427,,,0.10883161027269699,-0.19346349457140338,0.09831742406614989,0.2406761811517417,0.2397693063500742,-0.5167814563870565,-0.27236259427314935,-0.6706819041044058,1.146893072646579,-0.6280444759082164,1.8124442189006966,1.4294586420160416,-0.6933544799554376
VEN,-0.06678412621375052,-0.6443108415034662,-0.3132421800218579,-0.828388622841513,,-0.0640758062908905,-0.1363655056470686,0.28985351063470094,0.20694672677210632,0.20863628202964754,0.02403544638922117,0.5862935139844018,-0.68986479732155,0.5666796178282437,-0.12888562125180192,0.17318739502514724,0.020609483857196118,-0.24192090780682587
VNM,-1.0322851831364661,-1.1555730842320489,-1.090170188843093,-1.0490172352923457,,0.7831705348706879,-0.2886268094452945,0.0025493807818738404,0.2946433081591583,0.2916576802174525,-0.7335389328009236,-1.3701381250834357,1.7079968548214806,-1.6381315104814305,1.600957995747152,-1.0204462145929711,-1.0340597183399287,1.6748216362340012
VUT,,,,,,0.18663994772631123,-0.10781651118490118,-0.18898670578667828,-0.4608964699446734,-0.4659125782462699,-0.6780304980809293,-0.9245064739624285,1.216914788462588,-0.8209975616122747,0.7747640294192937,-0.4634171967711826,-0.5696904427456723,1.3602982458025914
WSM,-0.19954052154062402,0.021395203716042754,-0.014423715090613558,0.08564420016907875,,-0.07272117711907,-0.07926751672273377,0.4813895972032531,-0.27201152541871604,-0.2687367575502319,-0.5392324915744839,-0.3375769822420767,-0.68986479732155,1.1275526241526348,-2.0566715426834725,-1.004531099798063,-1.0655423810920817,0.6239434846749378
YEM,-1.521070093203591,-1.8958382065161425,-1.2694612678018395,-2.215197043961031,,-2.873821325449187,-0.916704687612977,-1.0030150737030243,-1.0140595217706936,-1.0159293412404793,-0.6620401924438408,-0.8321194243397805,0.9330079688488531,-0.7388006555130107,-1.4456322550868268,0.02995136187097296,-0.042355841647109885,0.4389297255976378
ZAF,-0.1754029951175561,-0.13837424713663946,0.045339977895635625,-0.261057905110801,,0.06560475613180011,-0.3647574613444076,-0.2847547490709543,-0.595814287463215,-0.6008223503014531,-0.31687571621698996,0.1569654598556259,-0.5325650729409671,0.3877804692592572,-1.6952116824150345,3.340295239211888,2.7123771491662754,-1.0300795214761236
ZMB,-1.5271044748093576,-1.0543857653586834,-1.2096975748155905,-0.7653518764269894,,-0.3234369311362717,-0.26959414647051627,-0.2847547490709543,-2.444188387467232,-2.4480484599801198,-0.7017736791784245,-1.0875424438847485,1.370377934199742,-1.246487428479054,0.6112464735835712,1.669208185746522,1.43732930770408,1.6082166829661733
ZWE,-0.9719413670787964,-0.7295212152915633,-0.46265141248748004,-0.8599069960487747,,-0.3320823019644512,-0.7358943893525836,-1.2424351819137145,-1.1692150119170164,-1.171594462842614,-0.6786227316230438,-0.9299410062931724,1.1018174291597225,-1.1546202981328175,1.1620424511354777,-0.5429927707457238,-0.5067251172413663,0.9014641232908875
