Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)","[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male"
RUS,0.7095490716180374,0.596875,0.3287981859410431,0.09715242881072027,0.10133333333333333,0.10471798510109967,0.08633633633633635,0.718816067653277,0.25000000000000033,0.19635627530364372,0.6767441860465115,0.5047169811320755,,,,0.4318181818181818,0.6615384615384615,0.5849056603773585,0.45081967213114754,,0.644927536231884,0.6014492753623188,0.65,0.7696969696969698,0.7409638554216867,0.803061224489796,,0.21176470588235294,,,,0.49949443882709804,0.934,,0.038696537678207736,0.2175266903914591,,,0.020711080428028994,0.992,,,,,0.7157652474108172,0.7150442477876107,0.7453531598513014,0.6259842519685039,0.1342062193126023,0.09859154929577463,0.38244047619047616,0.059669522643818855,,0.15795140314322673,0.1442053533987627,0.13537735849056604,0.17106329642782536,0.7799097065462754,0.36280949974734716,,0.18990536277602524,1.0,,0.058319870759289176,,,,,0.5972927241962775,0.6285377358490566,0.648506151142355
RWA,0.06763925729442972,0.03125000000000001,0.0839002267573696,0.003448615627155385,0.0013333333333333335,0.005108194395175594,0.010510510510510511,0.0,0.0,0.881578947368421,0.15930232558139537,0.169811320754717,0.21585903083700442,0.16582914572864324,,,0.3923076923076923,0.06918238993710692,0.00819672131147541,,0.10869565217391305,0.07971014492753623,0.1357142857142857,0.026262626262626265,0.024096385542168676,0.025510204081632654,0.6631158455392808,0.5294117647058824,0.0,0.03980099502487562,0.0016155088852988692,0.13043478260869565,,,0.815682281059063,0.3109430604982207,,,0.44770452191922677,,,0.07070707070707072,0.07042253521126761,0.17582417582417584,0.11737629459148444,0.11681415929203544,0.05018587360594801,0.035433070866141746,0.7774140752864157,0.534037558685446,0.7693452380952381,0.4544063647490821,0.2862728062554301,0.00484884162258042,0.00029683517166967426,0.06933962264150943,0.005481512429496553,0.24040632054176075,0.3612935826174836,,0.09274447949526814,,0.14973821989528796,0.03182552504038772,0.11388455538221527,0.09169278996865204,,0.0005972645284596547,0.9830795262267343,0.9528301886792453,0.9437609841827768
SAU,0.660477453580902,0.1625,0.09523809523809522,0.008867868755542418,0.0033333333333333335,0.011564384533522527,0.020270270270270275,0.7526427061310782,0.12500000000000017,0.6194331983805668,0.47441860465116276,0.4103773584905661,,,,,,,0.07377049180327869,,0.39130434782608703,0.25362318840579706,0.4428571428571429,0.34040404040404043,0.21485943775100405,0.413265306122449,,,,0.12935323383084577,0.1841680129240711,0.005055611729019211,1.0,,0.0,0.3754448398576513,,,0.01484294097342078,0.88,,0.0,0.028169014084507043,0.12087912087912088,0.7330264672036824,0.7327433628318585,0.6988847583643124,0.7244094488188976,0.14893617021276595,0.20070422535211263,0.16964285714285715,0.13035495716034273,0.2769331016507385,0.3269482506215967,0.03266129222244733,0.08915094339622641,0.36538959682473365,0.9085778781038375,0.40677109651339066,0.7213114754098361,0.09905362776025237,,,0.11583198707592893,0.1172646905876235,0.003134796238244514,0.9089931924041561,,0.3688663282571912,0.09669811320754716,0.7100175746924429
SDN,0.1750663129973475,0.08437499999999999,0.10884353741496598,0.010247315006404573,0.004,0.014260376019865201,0.026276276276276277,0.24524312896405925,0.18750000000000025,0.742914979757085,0.09069767441860466,0.08490566037735849,,,,,,,,,0.08695652173913043,0.057971014492753624,0.12142857142857144,0.06262626262626263,0.035140562248995984,0.08877551020408163,,,,0.054726368159203974,0.0032310177705977385,0.13043478260869565,0.174,,0.7464358452138492,0.45017793594306055,,0.05568720379146918,0.2557818432861581,0.685,0.6325581395348837,0.0,0.22535211267605634,0.46153846153846156,0.49367088607594944,0.4938053097345133,0.44052044609665436,0.45866141732283466,0.3895253682487725,0.471830985915493,0.39732142857142855,0.395654834761322,0.2962641181581234,0.011587647072492506,0.0021296745649951234,0.04905660377358491,0.011531230415709212,0.3431151241534989,0.3648307225871652,,0.07066246056782334,0.132,0.10157068062827225,0.017932148626817447,0.11232449297971919,0.061128526645768025,0.9074405828257495,0.0029863226422982736,0.311336717428088,0.20636792452830188,0.6625659050966608
SEN,0.2228116710875333,0.06562499999999995,0.11337868480725623,0.0037442112523401318,0.0013333333333333335,0.005391982972685349,0.010510510510510511,0.35412262156448204,0.18750000000000025,0.7985829959514169,0.13604651162790699,0.11320754716981132,0.13215859030837004,0.14070351758793972,,0.011363636363636364,0.24615384615384617,0.06289308176100629,,,0.13768115942028988,0.10144927536231883,0.10714285714285714,0.07575757575757576,0.03714859437751004,0.011224489795918368,,0.6235294117647059,,0.10945273631840795,0.006462035541195477,0.4914054600606673,0.433,,0.5661914460285132,0.641459074733096,,,0.18536416983085952,,,0.0033670033670033673,0.3380281690140845,0.5274725274725275,0.5235903337169161,0.5238938053097346,0.4739776951672863,0.4901574803149607,0.3076923076923077,0.4119718309859155,0.3318452380952381,0.42319461444308454,0.32211120764552564,0.012377713918344267,0.0006549220454299163,0.08490566037735849,0.01306872780447044,0.3623024830699774,0.348155634158666,0.7206809583858764,0.05741324921135647,0.08900000000000001,0.22094240837696336,0.09305331179321487,0.1157046281851274,0.1183385579937304,0.9060074047533739,0.014812160305799437,0.37563451776649753,0.3231132075471698,0.6309314586994728
SGP,0.6883289124668435,0.46875000000000006,0.15419501133786848,0.0021677012513548134,0.0013333333333333335,0.002128414331323164,0.0015015015015015017,1.0,0.3750000000000005,0.14676113360323886,0.47325581395348837,0.4009433962264151,,,,,,,,0.8710059171597633,0.3985507246376812,0.391304347826087,0.42142857142857143,0.2898989898989899,0.286144578313253,0.3326530612244898,,0.24705882352941178,,0.20398009950248752,0.2358642972536349,0.2467138523761375,0.9940000000000001,,0.0020366598778004076,0.03425266903914591,,,0.0031066620642043494,,,,0.056338028169014086,0.16483516483516483,0.857307249712313,0.856637168141593,0.8345724907063199,0.8503937007874017,0.08019639934533551,0.026995305164319246,0.10863095238095238,0.017135862913096697,0.3764118158123371,0.26411469911620955,0.004933117852986491,0.14952830188679245,0.28228953415500313,0.8645598194130926,0.3991915108640728,0.9224464060529636,0.2246056782334385,,,0.5562197092084007,0.1531461258450338,0.003134796238244514,0.8991998089095904,,0.5346869712351947,0.4905660377358491,0.6994727592267136
SLB,,0.08124999999999995,0.10204081632653061,0.00019706375012316487,0.0,0.0002128414331323164,0.0007507507507507509,0.08773784355179703,0.3750000000000005,0.7378542510121456,,0.1839622641509434,0.2114537444933921,0.20100502512562812,,0.19318181818181818,0.5076923076923077,0.05660377358490566,,,,,,,,,0.26231691078561914,0.16470588235294117,,0.11940298507462685,0.008077544426494346,0.839231547017189,0.0,,0.6008146639511202,0.4386120996441282,,,0.12461166724197445,0.85,,,0.11267605633802817,0.31868131868131866,0.5143843498273878,0.5132743362831859,0.4423791821561339,0.5039370078740157,0.4026186579378069,0.17312206572769953,0.3705357142857143,0.11046511627906978,0.30082536924413555,0.012672052547191002,2.8270016349492786e-05,,0.011706705661165656,0.34537246049661396,0.3501768569984841,0.351828499369483,0.1280757097791798,,0.12356020942408377,0.15298869143780292,0.12220488819552781,0.17554858934169276,0.9032604801146542,,0.6751269035532996,0.6686320754716981,0.718804920913884
SLE,0.10079575596816981,0.09687499999999995,0.10430839002267572,0.0022662331264163955,0.0006666666666666668,0.0030507272082298687,0.006006006006006007,0.2949260042283298,0.06250000000000008,0.7206477732793521,0.12674418604651164,0.13207547169811323,,,,,0.18461538461538463,0.06289308176100629,0.00819672131147541,,0.09420289855072465,0.057971014492753624,0.12857142857142856,0.06262626262626263,0.03614457831325302,0.1,,0.35294117647058826,,0.03980099502487562,0.0016155088852988692,0.4368048533872599,,,0.9297352342158859,0.8536476868327402,,,0.9068001380738695,,,0.010101010101010104,,,0.17261219792865365,0.1716814159292035,0.0855018587360595,0.12204724409448818,0.795417348608838,0.903169014084507,0.7202380952380952,0.7955936352509181,0.3279756733275413,0.007776736404266361,0.0002544301471454351,0.06132075471698113,0.010887821182368916,0.335214446952596,0.3724103082364831,0.5838587641866331,0.08201892744479496,0.033,0.10575916230366492,0.11098546042003231,0.12610504420176807,0.08307210031347961,0.9014690075241849,0.0,0.5651438240270729,0.6827830188679246,0.476274165202109
SLV,0.4376657824933688,0.16874999999999998,0.15646258503401358,0.00285742437678589,0.0013333333333333335,0.0037601986520042568,0.005255255255255256,0.4640591966173362,0.25000000000000033,0.5748987854251013,0.35,0.339622641509434,,,,,,,0.13114754098360656,,0.24637681159420294,0.24637681159420288,0.25,0.15454545454545454,0.14759036144578314,0.16020408163265307,,,,0.04477611940298507,0.008077544426494346,0.18402426693629928,0.314,,0.6832993890020366,0.479982206405694,,,0.05315843976527442,,,0.006734006734006734,0.08450704225352113,0.01098901098901099,0.6444188722669736,0.6442477876106195,0.6617100371747214,0.562992125984252,0.20458265139116202,0.261150234741784,0.4181547619047619,0.17594859241126073,0.30125977410947,0.033291248073243844,0.0011260889845881293,0.06462264150943396,0.0349864215583873,0.5169300225733635,0.3057099545224861,0.7723833543505675,0.08706624605678234,0.515,0.22722513089005233,0.08012924071082392,0.11310452418096723,0.061128526645768025,,0.04539210416293376,0.49407783417935713,0.3974056603773585,0.7908611599297014
SMR,,,,,,0.0,,0.8985200845665963,,,,,,,,,,,,,,,,,,,,0.011764705882352941,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.04753521126760563,,0.026927784577723383,,,,,,,,,,1.0,,,,,,,,,
SOM,,0.10937500000000001,0.10657596371882085,0.0038427431274017146,0.0013333333333333335,0.005250088683930472,0.010510510510510511,0.25687103594080335,0.12500000000000017,0.6933198380566802,,,,,,,,,,,,,,,,,,,,,0.0016155088852988692,0.13346814964610718,,,0.8879837067209776,0.3398576512455517,,,0.4166379012771833,,,0.0,0.8028169014084507,0.7582417582417582,0.3141542002301496,0.3150442477876106,0.2546468401486989,0.25984251968503935,0.5482815057283142,0.6285211267605634,0.5491071428571429,0.547123623011016,,,,0.07028301886792453,,,0.29964628600303184,,0.09779179810725552,0.0,,0.07673667205169628,,,,,0.29272419627749574,0.17570754716981132,0.655536028119508
SRB,0.6883289124668435,0.5906250000000002,0.30612244897959184,0.006207508128879693,0.006,0.006739978715856687,0.005255255255255256,0.47568710359408034,0.25000000000000033,0.21052631578947373,0.6151162790697675,0.48584905660377364,,,,,,,,,0.5579710144927537,0.5072463768115941,0.5857142857142856,0.4121212121212121,0.32228915662650603,0.473469387755102,,,,,,0.2861476238624874,0.9079999999999999,,0.15784114052953158,0.20418149466192176,,,0.0037970314118053157,0.983,,0.0,,,0.7767548906789413,0.7769911504424779,0.7639405204460968,0.7480314960629921,0.11620294599018004,0.13321596244131453,0.20833333333333334,0.07986536107711138,,,,,0.1314978065594318,0.7358916478555304,0.3537139969681658,,,0.997,,,,,,,0.43993231810490696,0.49528301886792453,0.5026362038664324
SSD,,0.10937500000000001,0.09750566893424036,0.003054488126909055,0.0013333333333333335,0.0041149343738914506,0.007507507507507508,0.08350951374207188,0.18750000000000025,0.694331983805668,,,,,,,,,,,,,,,,,,,,,,,,,,0.6267793594306049,,,0.5961339316534345,,,0.0,,,0.28193325661680096,0.28141592920353986,0.21747211895910787,0.22440944881889768,0.574468085106383,0.8808685446009389,0.5669642857142857,0.7781517747858018,,,,,,,0.28398180899444164,,,0.0,,,,,,,0.7241962774957699,0.767688679245283,0.680140597539543
STP,0.33687002652519893,0.053124999999999985,0.20408163265306123,9.853187506158244e-05,0.0,7.094714437743881e-05,0.0,0.4038054968287527,0.12500000000000017,0.8694331983805668,0.28139534883720924,0.28773584905660377,,,,0.14204545454545456,0.9,,,,0.1884057971014493,,,,,,,0.35294117647058826,,,0.006462035541195477,0.58948432760364,0.0,,0.5183299389002036,0.5787366548042705,,,0.11287538833275802,,,,0.028169014084507043,0.3076923076923077,0.6052934407364787,0.6053097345132743,0.5631970260223049,0.5767716535433072,0.2864157119476268,0.3849765258215963,0.3020833333333333,0.3142594859241127,,,,,0.01418007102569459,0.37471783295711064,0.30116220313289543,,,0.307,0.36439790575916226,,,,,,0.40947546531302886,0.3549528301886793,0.6572934973637962
SUR,,0.26562500000000006,0.15419501133786848,0.00029559562518474724,0.0,0.00028378857750975523,0.0007507507507507509,0.6374207188160678,0.4375000000000006,0.4068825910931175,,0.4622641509433963,0.5374449339207049,0.42211055276381915,,0.4715909090909091,0.7692307692307693,0.3270440251572327,0.08196721311475409,,,,,,,,,0.2,,0.19900497512437806,0.06946688206785137,1.0,,,,0.3109430604982207,,,0.042802899551259925,0.8,,0.0033670033670033673,0.07042253521126761,0.37362637362637363,0.7042577675489069,0.7044247787610621,0.7007434944237919,0.6594488188976378,0.18821603927986907,0.2241784037558685,0.28869047619047616,0.13555691554467567,0.48631624674196355,0.07976576841746512,0.00020260178383803163,0.0509433962264151,0.08412784625026112,0.6613995485327313,0.34411318847902983,,0.06813880126182965,1.0,,0.13974151857835218,0.061622464898595936,0.1293103448275862,,0.0007764438869975512,0.2961082910321489,0.3231132075471698,0.4481546572934975
SVK,0.7161803713527853,0.5281250000000001,0.3401360544217687,0.0033500837520938024,0.0033333333333333335,0.0037601986520042568,0.0030030030030030034,0.540169133192389,0.25000000000000033,0.2479757085020243,0.6953488372093024,0.4481132075471698,0.4889867841409692,0.44723618090452266,,,,,,,0.7608695652173914,0.7318840579710144,0.6357142857142858,0.6,0.716867469879518,0.6948979591836734,,,,,,0.4044489383215369,0.816,,0.022403258655804482,0.22553380782918153,,,0.002761477390403866,1.0,,0.0,,,0.7721518987341771,0.7716814159292037,0.7843866171003718,0.716535433070866,0.11456628477905073,0.06455399061032864,0.31547619047619047,0.038555691554467565,,,,0.14952830188679245,0.12078546062251933,0.7223476297968398,0.34967155128852956,,0.20694006309148263,1.0,,0.09418416801292406,,,,,0.5871404399323182,0.6344339622641509,0.6028119507908613
SVN,0.7533156498673741,0.6187500000000001,0.3310657596371882,0.0013794462508621539,0.0013333333333333335,0.001418942887548776,0.0007507507507507509,0.47568710359408034,0.25000000000000033,0.1548582995951417,0.7151162790697675,0.4669811320754717,0.5110132158590308,0.45728643216080406,,0.3522727272727273,0.5692307692307692,0.5157232704402516,0.1885245901639344,,0.7681159420289856,0.7608695652173912,0.7642857142857142,0.7939393939393938,0.7791164658634538,0.8102040816326531,,,,,,0.5965621840242669,0.713,,0.12627291242362526,0.1530249110320285,,,0.0031066620642043494,0.9990000000000001,,0.0,,,0.8078250863060991,0.8070796460176992,0.8141263940520446,0.7559055118110235,0.07692307692307693,0.04225352112676057,0.21875,0.025397796817625464,,,,,0.15622310424065178,0.7652370203160271,0.3734209196563921,,,1.0,,,,,,,0.46869712351945864,0.5483490566037736,0.48506151142355014
SWE,0.8183023872679045,0.753125,0.6077097505668935,0.005419253128387033,0.01,0.0061014544164597374,0.0045045045045045045,0.821353065539112,0.31250000000000044,0.13157894736842105,0.7313953488372094,0.5094339622641509,0.5550660792951542,0.507537688442211,0.375,0.36363636363636365,0.6,0.5345911949685535,0.2540983606557377,,0.7391304347826086,0.7463768115942029,0.7142857142857143,0.6797979797979797,0.6706827309236948,0.686734693877551,0.005326231691078561,,,0.09452736318407959,0.09854604200323101,0.6916076845298281,0.373,,0.34725050916496947,0.05115658362989324,,,0.0017259233690024164,,,0.0,0.0,0.03296703296703297,0.8860759493670887,0.8849557522123893,0.8773234200743495,0.8681102362204723,0.05237315875613748,0.025234741784037562,0.0818452380952381,0.014993880048959612,,0.23769393430051974,0.012476500548909484,0.13632075471698113,0.25102987257154796,0.845372460496614,0.37291561394643763,0.8486759142496847,0.1861198738170347,1.0,,0.09192245557350565,0.11518460738429535,,0.9120984115609697,0.0003583587170757928,0.6091370558375635,0.6733490566037736,0.5834797891036906
SWZ,0.446949602122016,0.053124999999999985,0.10430839002267572,0.00039412750024632974,0.0,0.0006385242993969493,0.0015015015015015017,0.15644820295983086,0.12500000000000017,0.8299595141700405,0.3790697674418605,0.3537735849056604,,,0.39166666666666666,0.07386363636363637,0.5538461538461539,,0.03278688524590164,,0.28260869565217395,0.34057971014492755,0.31428571428571433,0.2787878787878788,0.2951807228915663,0.19081632653061223,0.47137150466045263,0.32941176470588235,0.7263157894736842,0.03980099502487562,0.008077544426494346,0.27704752275025274,0.0,,0.8676171079429735,0.6156583629893237,,,0.2181567138419054,,,0.0606060606060606,0.04225352112676056,0.15384615384615385,0.5799769850402762,0.5805309734513274,0.5427509293680298,0.5393700787401575,0.3486088379705401,0.2857981220657277,0.3869047619047619,0.19492044063647493,0.2717202432667246,0.0397434606476999,0.000216736792012778,0.06839622641509434,0.04550658032170462,0.5598194130925508,0.3789792824658919,0.7723833543505675,0.09526813880126182,,0.05654450261780105,0.20662358642972536,0.12012480499219969,0.03918495297805642,0.9052908157171863,0.06044317028011706,0.3790186125211506,0.3726415094339623,0.6221441124780316
SYC,,0.23749999999999996,0.24263038548752833,0.0,0.0,7.094714437743881e-05,0.0,0.4640591966173362,0.31250000000000044,0.4807692307692308,,0.43867924528301894,0.4757709251101322,0.44723618090452266,,0.5681818181818182,,,,,,,,,,,,,,0.06965174129353233,0.035541195476575124,0.8938321536905965,0.0,,0.04276985743380855,0.29937722419928825,,,,0.98,,,0.0,0.14285714285714285,0.7652474108170311,0.7646017699115044,0.7862453531598513,0.7047244094488189,0.1342062193126023,0.07511737089201878,0.32142857142857145,0.04467564259485925,0.34100781928757606,0.10820817486812855,4.711669391582131e-05,0.10849056603773585,0.12065176519740965,0.7212189616252822,0.28044466902475995,,0.15520504731861198,0.794,0.09528795811518324,0.10630048465266559,0.12740509620384816,0.08150470219435736,0.9007524184879971,0.012184196380576957,,,
SYR,,0.06250000000000001,0.11791383219954646,0.00610897625381811,0.002666666666666667,0.008797445902802412,0.015765765765765768,0.45983086680761104,0.25000000000000033,0.8036437246963563,0.3906976744186047,0.38679245283018876,0.3788546255506608,0.43216080402010054,,0.03977272727272727,0.6384615384615384,0.2893081761006289,0.14754098360655737,,0.26811594202898553,0.20289855072463767,0.3071428571428571,0.23232323232323232,0.1847389558232932,0.2744897959183673,0.0985352862849534,0.24705882352941178,0.7052631578947368,,0.048465266558966075,0.020222446916076844,0.977,,0.024439918533604887,0.3638790035587189,,,0.04142216085605799,,,,0.08450704225352113,0.13186813186813187,0.760644418872267,0.7610619469026548,0.7211895910780669,0.7559055118110235,0.132569558101473,0.16901408450704222,0.15773809523809523,0.10709914320685436,0.3720677671589922,,,0.07783018867924528,,,0.34411318847902983,,0.10410094637223975,0.6459999999999999,,0.09095315024232632,0.11388455538221527,0.061128526645768025,0.9074405828257495,0.018694379740787193,0.38409475465313037,0.1945754716981132,0.8224956063268893
TCD,,0.06250000000000001,0.12698412698412698,0.00285742437678589,0.0013333333333333335,0.004256828662646328,0.009009009009009009,0.16279069767441862,0.12500000000000017,0.8228744939271255,,0.0518867924528302,,,,,0.2153846153846154,0.012578616352201259,,,,,,,,,0.7696404793608521,0.7294117647058823,0.6421052631578947,0.004975124378109453,0.0,0.05358948432760364,,,1.0,0.9688612099644128,,,0.4994822229892993,,,0.023569023569023573,0.7746478873239436,0.7362637362637363,0.3429228998849252,0.3433628318584071,0.2750929368029741,0.29724409448818895,0.5400981996726678,0.6431924882629109,0.5267857142857143,0.6386168910648716,0.27410947002606434,0.006684585176177161,0.00031097017984442065,0.022641509433962263,0.00738667223730938,0.27990970654627545,0.3572511369378474,0.6891551071878941,0.04290220820189274,0.0,0.0450261780104712,0.06688206785137318,0.11440457618304732,0.14420062695924762,0.9074405828257495,,0.6886632825719121,0.6945754716981133,0.718804920913884
TGO,0.2732095490716181,0.07812500000000001,0.11111111111111109,0.0018721056261700659,0.0006666666666666668,0.0026959914863426745,0.005255255255255256,0.24524312896405925,0.06250000000000008,0.770242914979757,0.26627906976744187,0.25943396226415094,0.20704845814977976,0.35678391959798994,,0.017045454545454544,0.5461538461538461,0.1069182389937107,0.01639344262295082,,0.19565217391304351,0.10869565217391304,0.2928571428571428,0.1898989898989899,0.09136546184738956,0.286734693877551,0.5312916111850865,0.6,0.5157894736842106,0.06965174129353233,0.0032310177705977385,0.12740141557128412,0.151,,0.8014256619144603,0.5636120996441282,,,0.19502934069727304,,,0.037037037037037035,0.1267605633802817,0.2857142857142857,0.5005753739930956,0.5008849557522124,0.4423791821561339,0.47047244094488194,0.35842880523731585,0.5152582159624414,0.3482142857142857,0.4366585067319463,0.29539530842745443,0.008543565989946012,0.00024029513897068868,0.11933962264150944,0.009024441194902862,0.30812641083521447,0.35118746841839316,0.7862547288776798,0.16782334384858044,,0.12879581151832462,0.12730210016155089,0.11596463858554341,0.13009404388714732,0.9058879732473427,0.009854864719584303,0.8612521150592218,0.8820754716981132,0.7943760984182776
THA,0.4973474801061008,0.31250000000000006,0.13605442176870747,0.03635826189772391,0.017333333333333333,0.04015608371763037,0.04054054054054055,0.25369978858350956,0.25000000000000033,0.31781376518218624,0.3558139534883721,0.29716981132075476,0.3436123348017622,0.29648241206030157,,0.23863636363636365,0.5923076923076923,0.1509433962264151,0.13114754098360656,,0.3115942028985507,0.24637681159420288,0.2714285714285714,0.1393939393939394,0.11244979919678715,0.1642857142857143,,0.17647058823529413,,0.11442786069651739,0.025848142164781908,0.27704752275025274,0.638,,0.3421588594704684,0.23532028469750893,,,0.01277183293061788,0.9079999999999999,,0.016835016835016835,0.028169014084507043,0.2087912087912088,0.7548906789413119,0.7557522123893805,0.7453531598513014,0.7185039370078741,0.16693944353518822,0.17194835680751172,0.25148809523809523,0.10924112607099143,0.4535186794092094,0.04959605896067481,0.01773001192052356,0.19056603773584904,0.05303530394819302,0.5846501128668171,0.36634663971702885,0.8675914249684742,0.261198738170347,0.66,0.1769633507853403,0.12245557350565428,0.12064482579303171,0.01018808777429467,0.9042159321629045,0.006808815624440064,0.7478849407783419,0.7216981132075472,0.8049209138840071
TJK,0.5623342175066314,0.11875000000000004,0.14512471655328796,0.0027588925017243077,0.0013333333333333335,0.0037601986520042568,0.006756756756756757,0.27801268498942916,0.25000000000000033,0.6963562753036437,0.6639534883720931,0.4669811320754717,,,,,,,0.18032786885245902,,0.6739130434782609,0.6231884057971014,0.7214285714285714,0.7696969696969698,0.7108433734939759,0.8336734693877551,,,,,,0.029322548028311423,0.713,,0.3014256619144603,0.2540035587188612,,,0.03589920607525026,,,0.0,,,0.6294591484464903,0.6283185840707965,0.6189591078066914,0.5728346456692913,0.1734860883797054,0.48415492957746475,0.27232142857142855,0.32129742962056307,,0.02632007002161065,0.0009093521925753514,0.10235849056603773,0.03188635888865678,0.5011286681715575,0.3425972713491663,,0.15646687697160883,0.9540000000000001,,0.10177705977382875,,,,,0.43824027072758037,0.46462264150943394,0.546572934973638
TKM,,0.16562500000000005,0.13378684807256233,0.0019706375012316485,0.0006666666666666668,0.002625044341965236,0.0045045045045045045,0.419661733615222,0.25000000000000033,0.5870445344129556,,,,,,,,,0.09836065573770492,,,,,,,,,,,,,0.08897876643073813,,,0.003054989816700611,0.09786476868327403,,,0.027269589230238176,,,,,,0.6237054085155351,0.6230088495575221,0.617100371747212,0.5590551181102363,0.2144026186579378,0.3984741784037559,0.3482142857142857,0.25764993880048964,,0.06250822986297762,0.0014417708338241321,,0.06822644662627951,0.626410835214447,0.3451237998989389,,0.25236593059936907,0.981,,,,,,,0.5143824027072759,0.5176886792452831,0.6326889279437611
TLS,,0.17187500000000003,0.045351473922902494,0.00039412750024632974,0.0,0.0005675771550195105,0.0007507507507507509,0.16279069767441862,0.25000000000000033,0.5091093117408907,,,,,,,,,,,,,,,,,,,,,,0.6572295247724974,,,,0.24110320284697512,,,0.37176389368312046,,,,,,0.3693901035673187,0.36991150442477877,0.3122676579925652,0.3188976377952756,0.5270049099836334,0.7623239436619719,0.5297619047619048,0.5293757649938802,,,,,,,0.34967155128852956,,,,,,,,,,0.5397631133671743,0.4492924528301887,0.7609841827768015
